COA2011,AvPTAI2015,PTAL,PTAIHigh,PTAILow
E00015185,83.0039,6b,103.017,62.9909
E00015186,70.5755,6b,70.5755,70.5755
E00015187,58.3101,6b,81.1146,32.9141
E00015188,76.8526,6b,76.8526,76.8526
E00015189,11.8223,3,12.1131,11.5316
E00015190,27.5468,6a,27.5468,27.5468
E00015191,19.3404,4,19.3404,19.3404
E00015192,24.1476,5,24.1476,24.1476
E00015193,17.1131,4,17.1131,17.1131
E00015194,14.2548,3,14.2548,14.2548
E00015195,103.842,6b,107.697,99.9875
E00015196,105.667,6b,105.667,105.667
E00015197,101.987,6b,101.987,101.987
E00015198,115.535,6b,115.535,115.535
E00015199,102.129,6b,103.488,100.769
E00015201,112.922,6b,123.193,104.719
E00015202,114.431,6b,119.283,109.578
E00015203,14.4968,3,17.7189,5.7065
E00015204,8.31825,2,20.5786,2.07911
E00015205,23.5095,5,24.9115,22.1076
E00015206,14.1752,3,18.4834,5.72192
E00015207,40.1843,6b,47.5059,33.2092
E00015208,32.4245,6b,35.5896,26.4887
E00015209,13.8694,3,17.929,9.8099
E00015210,8.94779,2,9.31735,8.57822
E00015211,41.9894,6b,41.9894,41.9894
E00015212,9.34408,2,9.34408,9.34408
E00015213,36.1421,6b,41.0533,32.515
E00015214,20.0137,5,20.0137,20.0137
E00015215,18.2298,4,24.5057,15.8218
E00015216,35.1704,6b,35.1704,35.1704
E00015217,18.0036,4,22.2426,9.63157
E00015218,29.7742,6a,29.7742,29.7742
E00015219,10.11,3,10.5601,9.06005
E00015220,15.3343,4,15.3343,15.3343
E00015221,8.79353,2,8.79353,8.79353
E00015222,24.1824,5,24.1824,24.1824
E00015223,16.7299,4,17.3762,16.0836
E00015224,15.6909,4,16.6524,14.7294
E00015225,11.6918,3,12.3122,11.0713
E00015226,9.79287,2,14.5372,5.04849
E00015227,9.08519,2,9.08519,9.08519
E00015228,21.1066,5,27.1821,15.4254
E00015229,7.45297,2,9.42416,5.48178
E00015230,6.9626,2,6.9626,6.9626
E00015231,16.6091,4,17.7327,15.4855
E00015232,17.5188,4,20.2095,15.0692
E00015233,16.6836,4,19.0357,14.4188
E00015234,9.07865,2,9.2008,8.95651
E00015235,15.3193,4,18.825,11.8136
E00015236,16.6222,4,17.2603,15.9841
E00015237,19.4305,4,19.4305,19.4305
E00015238,23.9146,5,23.9146,23.9146
E00015239,18.9623,4,20.9711,17.8989
E00015240,19.4319,4,20.4525,18.4113
E00015241,21.4699,5,21.8849,21.0548
E00015242,21.6371,5,27.4829,10.8107
E00015243,12.3429,3,13.7979,10.8878
E00015244,24.9902,5,28.6165,21.3779
E00015245,15.4122,4,15.4122,15.4122
E00015246,11.2437,3,15.8215,5.69747
E00015247,10.7897,3,10.7897,10.7897
E00015248,25.8087,6a,25.8087,25.8087
E00015249,17.1708,4,30.9382,0
E00015250,18.2508,4,23.6638,14.326
E00015251,15.5667,4,16.5473,14.5861
E00015252,18.6954,4,26.6758,10.8277
E00015253,8.1324,2,12.1518,5.50517
E00015254,14.4976,3,23.96,5.52155
E00015255,9.0992,2,12.076,5.36412
E00015256,12.07,3,12.07,12.07
E00015257,19.7781,4,26.7164,16.3078
E00015258,1.79014,1a,5.37042,0
E00015259,12.8571,3,13.2848,12.4294
E00015260,3.09691,1b,3.09691,3.09691
E00015261,4.91894,1b,5.91722,3.20285
E00015262,10.6993,3,10.6993,10.6993
E00015263,16.6672,4,16.6672,16.6672
E00015264,6.09184,2,6.09184,6.09184
E00015265,15.3367,4,15.3367,15.3367
E00015266,5.57581,2,5.57581,5.57581
E00015267,10.8586,3,12.5317,8.49573
E00015268,19.6411,4,19.6411,19.6411
E00015269,17.9142,4,20.3919,16.0653
E00015270,9.65464,2,11.0357,8.59376
E00015271,13.0913,3,13.5952,12.5875
E00015272,4.36344,1b,5.92283,2.97661
E00015273,9.7739,2,11.8363,7.79959
E00015274,16.0392,4,16.822,15.2565
E00015275,14.5214,3,16.4333,12.6094
E00015276,10.5754,3,12.0675,9.08329
E00015277,13.7309,3,13.7309,13.7309
E00015278,6.35555,2,6.35555,6.35555
E00015279,10.7938,3,13.5205,8.06698
E00015280,35.7964,6b,41.8783,29.7144
E00015281,23.3953,5,25.5031,20.6213
E00015282,27.4814,6a,29.2888,25.6741
E00015283,21.9234,5,26.9816,16.8653
E00015284,28.3328,6a,34.0082,26.0782
E00015285,21.6662,5,23.624,19.7085
E00015286,20.6416,5,21.529,19.7542
E00015287,23.4647,5,26.5767,21.8122
E00015288,15.1859,4,17.1678,10.7782
E00015289,18.3864,4,25.7253,14.5392
E00015290,16.3229,4,16.3229,16.3229
E00015291,9.44521,2,12.1296,6.76087
E00015292,14.2032,3,15.3385,12.786
E00015293,15.7467,4,18.3523,13.1411
E00015294,15.0349,4,17.1066,13.3606
E00015295,21.6159,5,21.6159,21.6159
E00015296,17.0781,4,18.6421,15.5142
E00015297,6.7602,2,6.7602,6.7602
E00015298,14.0682,3,14.0682,14.0682
E00015299,18.0387,4,19.7909,16.2865
E00015300,16.6943,4,19.6046,11.2549
E00015301,18.0411,4,19.1233,16.9589
E00015302,14.1488,3,16.7815,11.5162
E00015303,17.7827,4,17.7827,17.7827
E00015304,23.3536,5,28.0658,19.417
E00015305,16.4499,4,16.4499,16.4499
E00015306,14.1425,3,15.7414,12.5435
E00015307,18.9209,4,18.9209,18.9209
E00015308,16.5302,4,16.5302,16.5302
E00015309,24.1043,5,24.299,23.9095
E00015311,28.3073,6a,30.7909,25.8238
E00015312,16.9978,4,20.942,12.8126
E00015313,19.9859,4,22.1686,17.8032
E00015314,14.947,3,16.9599,13.7836
E00015315,26.2805,6a,30.3229,22.9157
E00015316,27.2286,6a,27.2286,27.2286
E00015317,25.7416,6a,29.7811,23.2801
E00015318,18.5145,4,23.4058,12.9127
E00015319,22.9248,5,27.7281,20.2175
E00015320,29.234,6a,29.234,29.234
E00015321,29.5653,6a,32.8611,27.003
E00015322,16.5346,4,16.5346,16.5346
E00015323,21.4503,5,25.694,17.2065
E00015324,32.7238,6b,36.1658,30.0085
E00015325,26.6922,6a,28.6139,24.5167
E00015326,23.1306,5,23.7538,22.5073
E00015327,38.0728,6b,38.7096,37.4361
E00015328,26.0055,6a,27.1342,24.8768
E00015329,23.3681,5,24.8271,21.9091
E00015330,32.5495,6b,36.7434,28.6347
E00015331,27.4104,6a,29.9181,24.9027
E00015332,10.1668,3,10.1668,10.1668
E00015333,11.1221,3,12.5248,10.3847
E00015334,10.9208,3,13.1277,9.62562
E00015335,10.3557,3,12.3484,9.07049
E00015336,13.2727,3,15.4598,9.79803
E00015337,8.23298,2,8.23298,8.23298
E00015338,21.9941,5,23.7634,20.2248
E00015339,17.2914,4,18.241,16.3419
E00015340,11.5692,3,13.2292,9.9093
E00015341,24.0323,5,35.0219,13.2773
E00015342,19.9797,4,37.1486,9.57715
E00015343,37.9919,6b,48.5252,33.5677
E00015344,14.6588,3,16.5572,12.7603
E00015345,32.9479,6b,32.9479,32.9479
E00015346,27.3993,6a,30.7435,24.0551
E00015347,21.5195,5,21.6525,21.3865
E00015348,32.5799,6b,34.6812,30.4785
E00015349,37.9557,6b,40.508,35.4035
E00015350,10.1908,3,12.6043,8.67937
E00015351,32.5429,6b,37.0452,29.278
E00015352,17.0461,4,17.0461,17.0461
E00015353,12.1126,3,14.0606,9.34784
E00015354,10.7536,3,11.7313,9.82464
E00015355,12.9972,3,16.585,10.904
E00015356,12.892,3,12.892,12.892
E00015357,13.0077,3,13.8329,12.1825
E00015358,17.1764,4,23.3717,11.7834
E00015359,14.9739,3,19.5749,12.2559
E00015360,11.68,3,11.7662,11.5938
E00015361,15.1155,4,18.197,12.0339
E00015362,16.6993,4,16.6993,16.6993
E00015363,43.9525,6b,52.5405,40.5822
E00015364,24.6072,5,31.6736,18.2051
E00015366,19.7187,4,19.8933,19.5441
E00015367,34.9172,6b,37.3994,30.9024
E00015368,22.19,5,31.3933,13.6931
E00015369,39.417,6b,39.417,39.417
E00015370,13.6511,3,13.6511,13.6511
E00015371,19.0762,4,19.0762,19.0762
E00015372,42.8649,6b,44.5075,41.9537
E00015373,32.939,6b,33.4911,32.3869
E00015374,44.2132,6b,49.11,38.4696
E00015375,34.5525,6b,34.5525,34.5525
E00015376,18.5639,4,22.2339,12.3459
E00015377,35.5774,6b,42.4108,21.4838
E00015378,20.5803,5,29.847,15.7242
E00015379,12.5236,3,19.151,9.09718
E00015380,26.5488,6a,38.1265,18.0082
E00015381,26.7362,6a,42.6879,16.8229
E00015382,51.4285,6b,60.5232,44.3691
E00015383,40.3831,6b,40.9385,39.8277
E00015384,46.148,6b,46.148,46.148
E00015385,15.4711,4,15.4711,15.4711
E00015386,40.6326,6b,40.6326,40.6326
E00015387,46.8291,6b,52.1002,41.5579
E00015388,17.4441,4,17.4441,17.4441
E00015389,18.0134,4,18.0134,18.0134
E00015390,40.5889,6b,47.3518,33.5493
E00015391,36.5965,6b,39.3307,33.8622
E00015392,28.4438,6a,28.5779,28.3098
E00015393,17.7437,4,19.5475,15.94
E00015394,16.3947,4,17.4429,15.3464
E00015395,24.121,5,24.121,24.121
E00015396,25.0186,6a,26.019,24.0181
E00015397,20.7681,5,22.8762,18.6601
E00015398,22.861,5,36.1004,9.62168
E00015399,23.7505,5,24.4773,23.0236
E00015400,44.1349,6b,46.0634,42.2064
E00015401,27.9479,6a,35.2716,20.6243
E00015402,29.3769,6a,29.3769,29.3769
E00015403,22.7771,5,22.7771,22.7771
E00015404,17.8979,4,20.9721,14.8237
E00015405,24.1229,5,24.7432,23.5025
E00015406,38.2812,6b,40.3481,36.2142
E00015407,34.8645,6b,34.8645,34.8645
E00015408,35.3547,6b,35.3547,35.3547
E00015409,15.9384,4,15.9384,15.9384
E00015410,37.5784,6b,42.9616,31.817
E00015411,37.082,6b,37.082,37.082
E00015412,25.8234,6a,36.4328,19.8578
E00015413,47.5675,6b,47.5675,47.5675
E00015414,41.9838,6b,47.6671,35.3647
E00015415,29.7997,6a,34.0919,23.7835
E00015416,26.513,6a,26.513,26.513
E00015417,42.5829,6b,46.114,38.8979
E00015418,26.8348,6a,28.6549,25.0147
E00015419,20.6786,5,23.8725,18.8186
E00015420,32.71,6b,32.71,32.71
E00015421,43.5304,6b,43.5304,43.5304
E00015422,34.056,6b,34.5021,33.6099
E00015423,20.5029,5,26.6484,14.3573
E00015424,28.8121,6a,36.5061,18.257
E00015425,24.9713,5,24.9713,24.9713
E00015426,19.4078,4,19.4078,19.4078
E00015427,28.433,6a,31.2234,25.6427
E00015428,27.6046,6a,27.6046,27.6046
E00015429,18.236,4,18.236,18.236
E00015430,21.1522,5,21.1522,21.1522
E00015431,26.1168,6a,29.9167,22.3169
E00015432,44.3802,6b,52.1272,39.6523
E00015433,26.6113,6a,29.3362,24.4324
E00015434,25.0491,6a,32.9673,17.1308
E00015435,4.11811,1b,7.44873,2.37377
E00015436,18.2602,4,21.8764,14.8319
E00015437,8.68817,2,9.63941,7.95398
E00015438,11.2776,3,26.3161,0
E00015439,2.64,1b,2.64,2.64
E00015440,18.518,4,20.9321,16.9587
E00015441,7.46915,2,14.1791,3.6743
E00015442,11.0843,3,11.6823,10.4876
E00015443,4.89006,1b,4.89006,4.89006
E00015444,11.0179,3,15.4364,8.21159
E00015445,9.21857,2,10.0369,8.40024
E00015446,10.1813,3,10.6868,9.67579
E00015447,16.9945,4,20.0742,15.105
E00015448,9.37741,2,9.37741,9.37741
E00015449,11.7339,3,12.7548,10.5175
E00015450,14.111,3,14.111,14.111
E00015451,14.039,3,16.9352,8.95919
E00015452,7.48982,2,10.8121,4.25303
E00015453,11.4537,3,12.1679,11.0177
E00015454,8.99741,2,13.988,3.78145
E00015455,12.5856,3,13.8383,10.0979
E00015456,7.9111,2,8.17061,7.65159
E00015457,9.13675,2,10.0591,8.36682
E00015458,10.8638,3,11.3522,9.88751
E00015459,12.1,3,12.1,12.1
E00015460,10.59,3,11.0143,10.1657
E00015461,0,0,0,0
E00015462,9.75679,2,11.312,7.03113
E00015463,12.0122,3,12.3454,11.5796
E00015464,5.09409,2,10.1882,0
E00015465,15.5043,4,16.7287,14.8895
E00015466,14.1176,3,14.2,14.0352
E00015467,11.9443,3,12.2294,11.6592
E00015468,31.4805,6b,31.4805,31.4805
E00015469,22.0298,5,25.088,15.502
E00015470,22.7447,5,22.981,22.5083
E00015471,11.4549,3,12.3987,10.511
E00015472,27.8133,6a,28.4292,27.122
E00015473,11.3469,3,11.3469,11.3469
E00015474,18.9481,4,25.4255,12.4706
E00015475,9.02958,2,9.65661,8.40255
E00015476,7.31729,2,9.2211,3.59385
E00015477,4.46281,1b,4.46281,4.46281
E00015478,3.87585,1b,5.21488,3.08733
E00015479,21.5698,5,27.7992,18.4222
E00015480,9.98365,2,11.7171,8.25024
E00015481,2.60321,1b,3.16593,2.32509
E00015482,4.19123,1b,7.50624,2.10817
E00015483,4.44447,1b,4.44447,4.44447
E00015484,13.5809,3,14.78,12.4299
E00015485,14.1225,3,15.961,12.5081
E00015486,11.5988,3,11.5988,11.5988
E00015487,19.2688,4,23.2341,16.7176
E00015488,18.2473,4,20.4806,14.8628
E00015489,20.0167,5,20.2865,19.5973
E00015490,14.7671,3,26.8601,4.23756
E00015491,15.9796,4,25.4585,4.64978
E00015492,22.1901,5,22.563,21.8171
E00015493,19.705,4,21.892,17.4909
E00015494,20.093,5,23.4606,13.4996
E00015495,34.8059,6b,41.0406,24.222
E00015496,16.221,4,22.0961,10.3459
E00015497,8.35003,2,8.35003,8.35003
E00015498,10.2747,3,10.2747,10.2747
E00015499,12.7245,3,12.8032,12.6458
E00015500,19.2491,4,24.2639,14.2344
E00015501,22.0755,5,22.9021,21.2489
E00015502,14.5061,3,14.5061,14.5061
E00015503,14.9655,3,15.1351,14.7958
E00015504,13.2044,3,13.2044,13.2044
E00015505,14.0749,3,28.4852,5.52139
E00015506,14.1662,3,14.1751,14.1574
E00015507,15.313,4,18.4185,12.7589
E00015508,14.0799,3,15.4187,12.7411
E00015509,11.143,3,12.073,10.0243
E00015510,12.5561,3,12.6337,12.4785
E00015511,17.8797,4,23.0451,14.1751
E00015512,12.815,3,16.4891,7.52489
E00015513,11.4212,3,12.805,10.0374
E00015514,13.283,3,19.796,8.77089
E00015515,10.2907,3,13.9089,7.17317
E00015516,11.9041,3,12.1925,11.6156
E00015517,13.9957,3,14.7246,13.4813
E00015518,15.8724,4,19.4098,12.335
E00015519,12.1855,3,15.0646,7.71918
E00015520,17.9154,4,19.5016,14.7186
E00015522,21.7125,5,27.1152,15.0258
E00015523,20.8465,5,20.8465,20.8465
E00015524,16.2662,4,17.0759,15.4566
E00015525,31.8269,6b,34.9739,29.4726
E00015526,5.90578,2,9.47243,3.52992
E00015527,15.4976,4,15.4976,15.4976
E00015528,13.2986,3,16.3389,8.55304
E00015529,16.4495,4,16.4495,16.4495
E00015530,14.5007,3,16.8557,10.4037
E00015531,11.1485,3,14.6841,7.61296
E00015532,15.6165,4,15.6165,15.6165
E00015533,14.5432,3,15.5708,13.5156
E00015534,17.1581,4,18.065,16.6049
E00015535,14.8327,3,16.2413,13.4241
E00015536,9.4984,2,15.3027,3.69412
E00015537,4.19487,1b,4.83475,3.16745
E00015538,18.4034,4,19.1306,17.6763
E00015539,8.93086,2,9.16993,8.7974
E00015540,5.42482,2,5.61449,5.22865
E00015541,16.3291,4,21.6069,7.73767
E00015542,6.31031,2,7.42011,5.67799
E00015543,8.55935,2,8.55935,8.55935
E00015544,10.7312,3,15.4858,7.49091
E00015545,8.22782,2,9.64658,5.85329
E00015546,11.4593,3,15.6035,8.43653
E00015547,8.42684,2,8.75171,8.10197
E00015548,4.95821,1b,5.40306,4.51337
E00015549,6.76641,2,8.88673,4.22485
E00015550,9.5818,2,11.1523,8.01133
E00015551,13.6527,3,21.8644,9.54925
E00015552,28.5575,6a,30.8254,25.2331
E00015553,20.8822,5,22.4037,17.9509
E00015554,5.15503,2,10.4902,2.94585
E00015555,4.07682,1b,4.27796,3.9731
E00015556,6.02808,2,8.45807,3.5981
E00015557,10.4265,3,16.8552,3.99775
E00015558,21.3593,5,28.6821,17.92
E00015559,4.17624,1b,4.2576,4.09488
E00015560,16.2953,4,23.7757,8.39676
E00015561,14.9473,3,18.0291,9.02402
E00015562,18.355,4,20.205,16.9583
E00015563,21.5483,5,21.8764,21.2203
E00015564,20.7106,5,23.7481,15.8636
E00015565,18.5078,4,20.6853,16.8561
E00015566,6.5787,2,8.79846,4.35895
E00015567,20.2992,5,23.6335,17.6017
E00015568,10.7067,3,14.8954,8.54485
E00015569,19.0005,4,22.5829,16.3638
E00015570,16.7769,4,17.1987,16.3551
E00015571,15.9424,4,17.0958,14.7889
E00015572,7.65054,2,8.77507,4.62286
E00015573,14.4557,3,15.018,13.4025
E00015574,25.318,6a,26.3173,24.3187
E00015575,25.0715,6a,25.0715,25.0715
E00015576,21.6534,5,24.7003,18.265
E00015577,20.056,5,23.1104,15.3556
E00015578,16.9595,4,16.9595,16.9595
E00015579,19.2877,4,19.2877,19.2877
E00015580,15.4735,4,19.4753,8.64045
E00015581,23.597,5,25.8319,21.1218
E00015582,36.7139,6b,38.7655,34.6622
E00015583,20.5765,5,20.5765,20.5765
E00015584,13.3192,3,20.5759,8.90571
E00015585,11.4798,3,13.5669,9.63652
E00015586,12.1151,3,12.1151,12.1151
E00015587,11.6456,3,13.2105,9.69503
E00015588,9.96366,2,10.4923,9.43499
E00015589,12.2122,3,13.6001,10.8243
E00015590,14.5992,3,16.2242,12.2008
E00015591,10.9731,3,13.8087,9.54642
E00015592,15.1773,4,21.0898,6.3696
E00015593,33.8212,6b,33.8212,33.8212
E00015594,7.02008,2,7.02008,7.02008
E00015595,11.3929,3,12.4503,9.98447
E00015596,19.2243,4,23.8678,15.0942
E00015597,28.3095,6a,28.4001,28.2189
E00015598,34.4392,6b,34.4392,34.4392
E00015600,15.4985,4,15.4985,15.4985
E00015601,11.3486,3,11.3486,11.3486
E00015602,21.178,5,21.5472,20.4871
E00015603,14.6407,3,14.6407,14.6407
E00015604,19.5409,4,19.7129,19.3689
E00015605,29.5164,6a,30.9106,28.1223
E00015606,24.3504,5,24.3504,24.3504
E00015607,20.9501,5,21.0527,20.8475
E00015608,19.1033,4,21.3989,14.8933
E00015609,24.9992,5,26.5703,22.1933
E00015611,34.633,6b,45.9472,28.1391
E00015612,24.7466,5,24.7466,24.7466
E00015613,20.8648,5,20.8648,20.8648
E00015614,23.9614,5,27.1544,20.9496
E00015615,26.1542,6a,26.1542,26.1542
E00015616,24.4661,5,25.6342,23.298
E00015617,23.9356,5,26.418,21.4531
E00015618,27.0348,6a,33.0708,23.1091
E00015619,23.1166,5,23.1166,23.1166
E00015620,29.7308,6a,29.7308,29.7308
E00015621,25.5982,6a,25.5982,25.5982
E00015622,52.4644,6b,56.2868,48.5709
E00015623,56.7976,6b,62.8155,50.4343
E00015624,50.8718,6b,53.9967,47.7469
E00015625,33.7835,6b,51.063,25.7685
E00015627,39.5047,6b,47.2176,29.616
E00015628,48.0261,6b,48.0261,48.0261
E00015629,50.7309,6b,50.7309,50.7309
E00015630,32.1843,6b,39.717,28.9038
E00015631,25.5977,6a,37.0129,13.577
E00015632,14.4834,3,14.4834,14.4834
E00015633,33.4989,6b,36.8215,29.6343
E00015634,53.7026,6b,55.529,51.8762
E00015635,39.3866,6b,59.0094,28.6405
E00015636,22.4547,5,22.4547,22.4547
E00015637,39.3682,6b,41.5757,37.1607
E00015638,47.7537,6b,52.0943,39.8191
E00015639,27.2186,6a,27.2186,27.2186
E00015640,35.472,6b,36.0446,34.8993
E00015641,22.2561,5,23.0101,21.5021
E00015642,29.1968,6a,29.1968,29.1968
E00015643,30.839,6b,30.839,30.839
E00015644,28.5057,6a,28.5057,28.5057
E00015645,27.2158,6a,27.2158,27.2158
E00015646,14.1826,3,14.1826,14.1826
E00015647,35.0825,6b,35.0825,35.0825
E00015648,23.3488,5,23.3488,23.3488
E00015649,30.8589,6b,31.5066,30.2112
E00015650,16.8591,4,25.5142,11.8918
E00015651,19.1907,4,28.8907,9.49072
E00015652,26.6034,6a,26.6751,26.5316
E00015653,24.8271,5,24.9507,24.7035
E00015654,13.6319,3,13.6319,13.6319
E00015655,29.5403,6a,41.6828,17.3977
E00015656,9.40052,2,9.40052,9.40052
E00015657,24.721,5,24.721,24.721
E00015658,17.6964,4,17.6964,17.6964
E00015659,15.5141,4,22.8908,8.13734
E00015660,42.3539,6b,45.1857,36.7915
E00015661,38.0096,6b,47.5151,28.5041
E00015662,51.6775,6b,51.6775,51.6775
E00015663,47.4028,6b,47.4028,47.4028
E00015664,26.9931,6a,34.0731,21.9548
E00015665,41.2318,6b,42.2092,39.709
E00015667,39.3641,6b,39.8567,38.8714
E00015668,40.1355,6b,49.0763,31.1947
E00015669,35.4992,6b,35.4992,35.4992
E00015670,28.774,6a,28.9014,28.6466
E00015671,40.0996,6b,40.0996,40.0996
E00015672,40.5215,6b,45.9266,26.0481
E00015673,46.5974,6b,46.5974,46.5974
E00015674,35.0663,6b,35.0663,35.0663
E00015675,42.4069,6b,47.4397,37.0072
E00015676,45.5317,6b,47.8924,43.171
E00015677,36.6631,6b,36.6631,36.6631
E00015678,37.9239,6b,47.9266,32.1054
E00015679,25.9245,6a,26.8371,25.0119
E00015680,36.0799,6b,38.0055,34.1542
E00015681,16.2709,4,16.2709,16.2709
E00015682,10.2314,3,15.6268,4.90294
E00015683,26.3524,6a,34.1013,9.49236
E00015684,31.9532,6b,33.1672,30.7392
E00015686,25.6885,6a,27.394,24.0785
E00015687,24.1205,5,28.3398,16.6188
E00015688,20.6835,5,32.1781,9.18884
E00015689,34.4545,6b,34.4545,34.4545
E00015690,7.79079,2,8.19401,7.34163
E00015691,12.759,3,12.759,12.759
E00015692,12.9123,3,17.7027,8.12198
E00015693,26.6842,6a,26.6842,26.6842
E00015694,23.1964,5,23.1964,23.1964
E00015695,33.9897,6b,33.9897,33.9897
E00015696,13.7012,3,14.034,13.3684
E00015697,8.30286,2,8.30286,8.30286
E00015698,30.0534,6b,32.2288,28.9165
E00015699,17.4829,4,17.4829,17.4829
E00015700,35.1882,6b,35.1882,35.1882
E00015701,28.6365,6a,28.6365,28.6365
E00015702,42.6284,6b,51.01,34.2469
E00015703,23.2257,5,28.4864,20.4425
E00015704,31.1448,6b,31.1448,31.1448
E00015706,34.7034,6b,34.7034,34.7034
E00015707,30.7424,6b,30.7424,30.7424
E00015708,36.299,6b,38.9739,33.6242
E00015709,32.9592,6b,33.3781,32.5403
E00015710,31.9842,6b,40.7006,27.1838
E00015711,18.1287,4,20.9404,13.0443
E00015712,17.7762,4,21.4663,7.84521
E00015713,25.3354,6a,26.9326,23.7382
E00015714,30.0021,6b,32.4992,27.5049
E00015715,27.3431,6a,27.3431,27.3431
E00015716,30.9998,6b,30.9998,30.9998
E00015717,20.1548,5,24.9791,15.3306
E00015718,38.2729,6b,40.3377,35.8345
E00015719,26.8252,6a,30.2021,24.1035
E00015720,18.3772,4,27.1098,15.4175
E00015721,27.9012,6a,29.1879,26.6145
E00015722,20.0553,5,28.7556,15.154
E00015723,15.2541,4,15.4613,15.0468
E00015724,20.4831,5,21.3672,18.9699
E00015725,25.0931,6a,29.0178,21.8311
E00015726,23.3923,5,25.8483,20.9363
E00015727,29.9686,6a,31.5068,27.1933
E00015728,25.5911,6a,28.3093,22.6279
E00015729,18.2142,4,21.3071,15.1213
E00015730,25.3655,6a,27.7352,22.9959
E00015731,18.6538,4,22.531,11.9904
E00015732,6.26535,2,7.05131,5.79244
E00015733,22.247,5,23.6694,21.1673
E00015734,5.79747,2,19.2994,1.51109
E00015735,27.7799,6a,29.8304,25.7294
E00015736,22.605,5,24.0409,21.1691
E00015737,27.9577,6a,37.8104,23.5768
E00015738,20.0958,5,21.1354,19.0562
E00015739,24.7897,5,29.7112,20.9433
E00015740,26.4269,6a,26.4269,26.4269
E00015741,22.8833,5,23.5252,22.2414
E00015742,12.3487,3,18.2149,5.74634
E00015743,22.2442,5,27.1086,5.56717
E00015744,33.4144,6b,35.3399,31.489
E00015745,31.4031,6b,39.2749,21.5819
E00015746,28.501,6a,30.3537,26.64
E00015747,31.2641,6b,35.8362,27.4838
E00015748,26.1108,6a,27.0016,25.22
E00015749,17.0014,4,24.6023,10.0021
E00015750,33.1484,6b,33.1484,33.1484
E00015751,31.9987,6b,36.7675,29.2368
E00015752,29.1801,6a,30.026,28.3342
E00015753,28.4722,6a,32.1824,26.5254
E00015754,28.8821,6a,30.4707,27.2934
E00015755,17.8556,4,17.8556,17.8556
E00015756,29.7388,6a,30.2563,29.2214
E00015757,16.3668,4,16.3668,16.3668
E00015758,15.2278,4,17.8421,13.1952
E00015759,24.3128,5,24.3128,24.3128
E00015760,17.817,4,17.817,17.817
E00015761,18.9087,4,18.9087,18.9087
E00015763,21.7319,5,21.7319,21.7319
E00015764,25.4427,6a,28.9546,22.1937
E00015765,26.265,6a,26.265,26.265
E00015766,19.1009,4,19.1171,19.0847
E00015767,18.0796,4,18.0796,18.0796
E00015768,25.8714,6a,26.9011,24.8418
E00015769,19.0837,4,19.5288,18.8413
E00015770,19.7474,4,19.7474,19.7474
E00015771,25.0976,6a,29.5403,16.4106
E00015772,23.3674,5,28.4369,18.298
E00015773,32.415,6b,38.3267,29.0162
E00015774,27.693,6a,27.693,27.693
E00015775,27.8189,6a,30.3378,24.1017
E00015776,21.1786,5,25.9701,18.1355
E00015777,40.3311,6b,40.3311,40.3311
E00015778,34.8504,6b,39.7807,29.9201
E00015779,27.7011,6a,31.3632,24.039
E00015780,33.4592,6b,40.32,26.5985
E00015781,22.6472,5,23.844,21.4505
E00015782,31.1368,6b,31.1368,31.1368
E00015783,17.6194,4,17.6194,17.6194
E00015784,22.0304,5,27.7367,18.9479
E00015785,27.8545,6a,27.8545,27.8545
E00015786,31.4435,6b,31.4435,31.4435
E00015787,31.1892,6b,36.2748,26.8298
E00015788,6.97282,2,7.31604,6.6296
E00015789,29.7768,6a,33.8062,21.9401
E00015790,23.6687,5,23.6687,23.6687
E00015791,12.9636,3,12.9636,12.9636
E00015792,19.034,4,24.2657,14.8262
E00015793,7.84795,2,8.21462,7.48128
E00015794,12.8731,3,12.8731,12.8731
E00015795,19.9043,4,32.4607,7.34796
E00015796,18.5223,4,19.197,17.8476
E00015797,8.38406,2,9.12307,7.64505
E00015798,10.6058,3,10.6058,10.6058
E00015799,18.9221,4,21.2833,17.574
E00015800,7.28126,2,14.9301,1.85881
E00015801,30.3916,6b,33.3475,28.7063
E00015802,4.96406,1b,9.46249,1.85885
E00015803,31.3272,6b,33.1274,29.527
E00015804,28.6457,6a,34.5871,22.014
E00015805,21.5698,5,22.9076,20.2319
E00015806,18.1707,4,21.4572,15.3292
E00015807,23.7472,5,25.6977,21.8054
E00015808,21.6781,5,24.9327,19.5704
E00015809,8.03775,2,8.03775,8.03775
E00015810,32.0733,6b,36.4127,28.2659
E00015811,27.0338,6a,30.3322,23.9014
E00015812,22.8948,5,26.0379,20.9004
E00015813,14.3712,3,20.9572,7.78531
E00015814,29.4902,6a,33.1169,25.8066
E00015815,7.74957,2,9.66745,5.8317
E00015816,8.27176,2,9.96897,2.099
E00015817,33.0119,6b,37.8482,28.1755
E00015818,19.2018,4,19.443,18.9606
E00015819,22.3985,5,29.0213,19.1514
